deviation,ความไม่เห็นพ้อง,N
unwieldiness,ความไม่เหมาะมือ,N
impropriety,ความไม่เหมาะสม,N
unsuitability,ความไม่เหมาะสม,N
unsuitableness,ความไม่เหมาะสม,N
untimeliness,ความไม่เหมาะสมกับเวลา,N
disparity,ความไม่เหมือนกัน,N
unlikeness,ความไม่เหมือนกัน,N
disregard,ความไม่เอาใจใส่,N
negligence,ความไม่เอาใจใส่,N
lightness,ความไม่เอาจริงเอาจัง,N
indecision,ความไม่แน่ใจ,N
quandary,ความไม่แน่ใจ,N
imprecision,ความไม่แน่ชัด,N
indetermination,ความไม่แน่ชัด,N
hazard,ความไม่แน่นอน,N
mutability,ความไม่แน่นอน,N
mutableness,ความไม่แน่นอน,N
peradventure,ความไม่แน่นอน,N
questionableness,ความไม่แน่นอน,N
uncertainty,ความไม่แน่นอน,N
vacillation,ความไม่แน่นอน,N
suspense,ความไม่แน่นอนใจ,N
tarnish,ความไม่แวววาว,N
perfunctoriness,ความไม่ใส่ใจเพราะเคยชิน,N
unfeelingness,ความไม่ใส่ใจผู้อื่น,N
disproportion,ความไม่ได้สัดส่วน,N
misanthropy,ความไม่ไว้ใจมนุษย์,N
mistrust,ความไม่ไว้วางใจ,N
gutless,ความไม่กล้าหาญ,N
carelessness,ความไม่กังวล,N
weakishness,ความไม่ค่อยเข้มข้น,N
unawareness,ความไม่คาดคิดมาก่อน,N
unfamiliarity,ความไม่คุ้นเคย,N
matchlessness,ความไม่คู่ควร,N
inelegance,ความไม่งดงาม,N
inelegancy,ความไม่งดงาม,N
disfavor,ความไม่ชอบ,N
disfavour,ความไม่ชอบ,N
dislike,ความไม่ชอบ,N
obscurity,ความไม่ชัดแจ้ง,N
clumsiness,ความไม่ชำนาญในการใช้,N
disloyolty,ความไม่ซื่อสัตย์,N
improbity,ความไม่ซื่อสัตย์,N
insincerity,ความไม่ซื่อสัตย์,N
skuldugery,ความไม่ซื่อสัตย์,N
skulldugery,ความไม่ซื่อสัตย์,N
sleaze,ความไม่ซื่อสัตย์,N
knavery,ความไม่ซื่อสัตย์  (คำเก่า),N
bad,ความไม่ดี,N
indirection,ความไม่ตรง,N
discontinuity,ความไม่ต่อเนื่อง,N
fitfulness,ความไม่ต่อเนื่อง,N
wishy-washiness,ความไม่ตั้งใจ,N
falsity,ความไม่ถูกต้อง,N
inaccuracy,ความไม่ถูกต้อง,N
incorrectness,ความไม่ถูกต้อง,N
wrongfulness,ความไม่ถูกต้อง,N
profanity,ความไม่นับถือพระเจ้า,N
unlikelihood,ความไม่น่าที่จะเป็นไปได้,N
impurity,ความไม่บริสุทธิ์,N
insecurity,ความไม่ปลอดภัย,N
allergy,ความไม่พอใจ,N
complaint,ความไม่พอใจ,N
discontent,ความไม่พอใจ,N
discontentment,ความไม่พอใจ,N
disgruntlement,ความไม่พอใจ,N
displeasure,ความไม่พอใจ,N
dissatisfaction,ความไม่พอใจ,N
frustration,ความไม่พอใจ,N
grudge,ความไม่พอใจ,N
resentment,ความไม่พอใจ,N
instability,ความไม่มั่นคง,N
vulnerableness,ความไม่มั่นคง,N
unkindness,ความไม่มีเมตตาปรานี,N
irrationality,ความไม่มีเหตุผล,N
mindlessness,ความไม่มีเหตุผล,N
needlessness,ความไม่มีเหตุผล,N
randomness,ความไม่มีแบบแผน,N
nullity,ความไม่มีค่า,N
lifelessness,ความไม่มีชีวิตชีวา,N
infinity,ความไม่มีที่สิ้นสุด,N
perpetuity,ความไม่มีที่สิ้นสุด,N
anonymity,ความไม่มีลักษณะเฉพาะ,N
nonconformity,ความไม่ยอมทำตาม,N
transitoriness,ความไม่ยั่งยืน,N
unrighteousness,ความไม่ยุติธรรม,N
indiscretion,ความไม่รอบคอบ,N
carelessness,ความไม่ระมัดระวัง,N
unwariness,ความไม่ระวัง,N
ignorance,ความไม่รู้,N
nescience,ความไม่รู้,N
dyspathy,ความไม่ลงรอย,N
discord,ความไม่ลงรอยกัน,N
dissension,ความไม่ลงรอยกัน,N
friction,ความไม่ลงรอยกัน,N
inharmoniousness,ความไม่ลงรอยกัน,N
nonconformism,ความไม่ลงรอยกัน,N
ungodliness,ความไม่ศรัทธาในพระเจ้า,N
disinterest,ความไม่สนใจ,N
indifference,ความไม่สนใจ,N
insouciance,ความไม่สนใจ,N
unconcern,ความไม่สนใจ,N
morbidity,ความไม่สบาย,N
unease,ความไม่สบายใจ,N
uneasiness,ความไม่สบายใจ,N
uneasiness,ความไม่สบายใจ,N
imbalance,ความไม่สมดุล,N
unbalance,ความไม่สมดุล,N
incongruity,ความไม่สอดคล้องกัน,N
inconsistence,ความไม่สอดคล้องกัน,N
inconsistency,ความไม่สอดคล้องกัน,N
unconformity,ความไม่สอดคล้องกัน,N
inconvenience,ความไม่สะดวก,N
discomfort,ความไม่สะดวกสบาย,N
insignificance,ความไม่สำคัญ,N
nothingness,ความไม่สำคัญ,N
remorselessness,ความไม่สำนึกผิด,N
everlasting,ความไม่สิ้นสุด,N
infinite,ความไม่สิ้นสุด,N
insobriety,ความไม่สุขุม,N
discourtesy,ความไม่สุภาพ,N
impoliteness,ความไม่สุภาพ,N
unremitness,ความไม่หยุดยั้ง,N
unflinchingness,ความไม่หวั่นเกรง,N
impatience,ความไม่อดทน,N
innocence,ความไร้เดียงสา,N
purity,ความไร้เดียงสา,N
easiness,ความไร้กังวล,N
worthlessness,ความไร้ค่า,N
effrontery,ความไร้ยางอาย,N
absurdity,ความไร้สาระ,N
bollocks,ความไร้สาระ,N
fiddle-faddle,ความไร้สาระ,N
confidence,ความไว้เนื้อเชื่อใจ,N
credit,ความไว้วางใจ,N
distrustfulness,ความไว้วางใจ,N
reliance,ความไว้วางใจ,N
trustfulness,ความไว้วางใจ,N
trustiness,ความไว้วางใจ,N
third-degree burn,ความไหม้ในระดับรุนแรงที่สุด,N
pinch,ความกดดัน,N
pressure,ความกดดัน,N
air pressure,ความกดอากาศ,N
pressure,ความกดอากาศ,N
depression,ความกดอากาศต่ำ,N
gratefulness,ความกตัญญู,N
action,ความกระฉับกระเฉง,N
dash,ความกระฉับกระเฉง,N
vigor,ความกระฉับกระเฉง,N
vim,ความกระฉับกระเฉง (คำไม่เป็นทางการ),N
hardness,ความกระด้าง (ของน้ำ),N
alacrity,ความกระตือรือร้น,N
eagerness,ความกระตือรือร้น,N
earnestness,ความกระตือรือร้น,N
energy,ความกระตือรือร้น,N
enthusiasm,ความกระตือรือร้น,N
fire,ความกระตือรือร้น,N
zeal,ความกระตือรือร้นจนเกินไป,N
flush,ความกระปรี้กระเปร่า,N
lift,ความกระปรี้กระเปร่า,N
flutter,ความกระวนกระวาย,N
jitter,ความกระวนกระวายใจ,N
inquietude,ความกระสับกระส่าย,N
thirst,ความกระหายน้ำ,N
ire,ความกริ้วโกรธ,N
generosity,ความกรุณา,N
roundness,ความกลม,N
accord,ความกลมกลืน,N
alarm,ความกลัว,N
cold feet,ความกลัว,N
fear,ความกลัว,N
shrink,ความกลัว,N
trepidation,ความกลัว,N
chill,ความกลัว (จนรู้สึกหนาวเย็น),N
photophobia,ความกลัวแสง,N
xenophobia,ความกลัวของใหม่,N
zoophobia,ความกลัวสัตว์,N
backbone,ความกล้า,N
brass,ความกล้า,N
gall,ความกล้า,N
nerve,ความกล้า,N
enterprise,ความกล้าได้กล้าเสีย,N
boldness,ความกล้าหาญ,N
bravery,ความกล้าหาญ,N
courage,ความกล้าหาญ,N
dare,ความกล้าหาญ,N
daring,ความกล้าหาญ,N
gallantry,ความกล้าหาญ,N
gumption,ความกล้าหาญ,N
gut,ความกล้าหาญ,N
heroics,ความกล้าหาญ,N
manfulness,ความกล้าหาญ,N
mettle,ความกล้าหาญ,N
pluck,ความกล้าหาญ,N
prowess,ความกล้าหาญ,N
resoluteness,ความกล้าหาญ,N
spunk,ความกล้าหาญ,N
valiance,ความกล้าหาญ,N
valiancy,ความกล้าหาญ,N
valor,ความกล้าหาญ,N
valorousness,ความกล้าหาญ,N
breadth,ความกว้าง,N
breadth,ความกว้าง,N
broadness,ความกว้าง,N
width,ความกว้าง,N
roominess,ความกว้างใหญ่,N
immensity,ความกว้างใหญ่มาก,N
amplitude,ความกว้างขวาง,N
hand's breadth,ความกว้างของฝ่ามือ,N
resonance,ความก้อง,N
concern,ความกังวล,N
solicitude,ความกังวล,N
distress,ความกังวลใจ,N
malaise,ความกังวลใจ,N
trouble,ความกังวลใจ,N
orotundity,ความกังวาน,N
pugnacity,ความก้าวร้าว,N
going,ความก้าวหน้า,N
progress,ความก้าวหน้า,N
progressivity,ความก้าวหน้า,N
ascent,ความก้าวหน้าขึ้น (เช่น ในหน้าที่การงาน),N
ambiguity,ความกำกวม,N
amusement,ความขบขัน,N
funniness,ความขบขัน,N
jocularity,ความขบขัน,N
wryness,ความขบขันแกมเหน็บแนม,N
bitterness,ความขมขื่น,N
rancor,ความขมขื่น,N
rancour,ความขมขื่น,N
haziness,ความขมุกขมัว,N
disgust,ความขยะแขยง,N
sedulity,ความขยันขันแข็ง,N
sedulousness,ความขยันหมั่นเพียร,N
tremulousness,ความขลาดกลัว,N
embarrassment,ความขวยเขิน,N
pudency,ความขวยเขิน ความเขินอาย,N
quarrel,ความข้องใจ,N
combat,ความขัดแย้ง,N
conflict,ความขัดแย้ง,N
confliction,ความขัดแย้ง,N
dissent,ความขัดแย้ง,N
warfare,ความขัดแย้ง,N
disaccord,ความขัดแย้ง (คำทางการ),N
disagreement,ความขัดแย้งกัน,N
inadequacy,ความขัดสน,N
paucity,ความขัดสน,N
scantiness,ความขัดสน,N
scantness,ความขัดสน,N
scarceness,ความขัดสน,N
dearth,ความขาดแคลน,N
deficiency,ความขาดแคลน,N
insufficiency,ความขาดแคลน,N
lack,ความขาดแคลน,N
meagerness,ความขาดแคลน,N
scarcity,ความขาดแคลน,N
shortage,ความขาดแคลน,N
shortfall,ความขาดแคลน,N
witlessness,ความขาดสติปัญญา,N
whiteness,ความขาว,N
indolence,ความขี้เกียจ,N
otioseness,ความขี้เกียจ,N
sloth,ความขี้เกียจ,N
niggardliness,ความขี้เหนียว,N
timorousness,ความขี้กลัว,N
cowardice,ความขี้ขลาด,N
pusillanimity,ความขี้ขลาด,N
timidity,ความขี้ขลาด,N
timidness,ความขี้ขลาด,N
unmanliness,ความขี้ขลาด,N
weakheartedness,ความขี้ขลาด,N
querulousness,ความขี้บ่น,N
jealousy,ความขี้หึง,N
turbidity,ความขุ่น,N
turbidness,ความขุ่น,N
irritation,ความขุ่นเคือง,N
nebula,ความขุ่นขาวของน้ำปัสสาวะ (ทางการแพทย์),N
constancy,ความคงตัว,N
tortuosity,ความคดเคี้ยว,N
definition,ความคมชัดของภาพ,N
entireness,ความครบถ้วน,N
adroitness,ความคล่องแคล่ว,N
agility,ความคล่องแคล่ว,N
dexterity,ความคล่องแคล่ว,N
handiness,ความคล่องแคล่ว,N
craziness,ความคลั่งไคล้,N
fanaticism,ความคลั่งไคล้,N
mania,ความคลั่งไคล้,N
rage,ความคลั่งไคล้,N
distrust,ความคลางแคลงใจ,N
suspicion,ความคลางแคลงใจ,N
deviation,ความคลาดเคลื่อน,N
allowance,ความคลาดเคลื่อนที่ยอมให้เกิดขึ้นได้,N
approach,ความคล้ายกัน,N
similitude,ความคล้ายกัน,N
simulacrum,ความคล้ายกัน,N
verisimilitude,ความคล้ายกัน,N
approximation,ความคล้ายคลึง,N
resemblance,ความคล้ายคลึง,N
analogy,ความคล้ายคลึงกัน,N
indistinctness,ความคลุมเครือ,N
opacity,ความคลุมเครือ,N
vagueness,ความคลุมเครือ,N
troublesomeness,ความคับแค้นใจ,N
grievance,ความคับข้องใจ,N
expectancy,ความคาดหมาย,N
conceit,ความคิด,N
concept,ความคิด,N
conception,ความคิด,N
feeling,ความคิด,N
idea,ความคิด,N
notion,ความคิด,N
soul,ความคิด,N
thought,ความคิด,N
whimsicality,ความคิดเเปลกประหลาด,N
whim,ความคิดเพ้อฝัน,N
other-worldliness,ความคิดเรื่องของจิตวิญญาณ,N
belief,ความคิดเห็น,N
eye,ความคิดเห็น,N
point,ความคิดเห็น,N
slant,ความคิดเห็น,N
view,ความคิดเห็น,N
vista,ความคิดเห็น,N
voice,ความคิดเห็น,N
notion,ความคิดเห็นโง่ๆ,N
consideration,ความคิดเห็นใจผู้อื่น,N
contention,ความคิดเห็นในการโต้แย้ง,N
consensus,ความคิดเห็นของคนส่วนใหญ่,N
whimsy,ความคิดแปลกๆ,N
abstract,ความคิดในทางทฤษฎี,N
opportunism,ความคิดฉวยโอกาส,N
brainwave,ความคิดดีที่นึกได้ทันที,N
association,ความคิดที่เชื่อมโยง,N
fallacy,ความคิดที่ไม่ถูกต้อง,N
afterthought,ความคิดหรือการพิจารณาภายหลัง,N
after-thought,ความคิดหรือการพิจารณาภายหลัง,N
complex,ความคิดหรือกิจกรรมที่สัมพันธ์กัน,N
thing,ความคิดหรือคำพูด,N
brainchild,ความคิดหรือสิ่งประดิษฐ์,N
preconception,ความคิดอคติ,N
impetuousness,ความคึกคะนอง,N
headway,ความคืบหน้า,N
familiarity,ความคุ้นเคย,N
guardianship,ความคุ้มครอง,N
worthwhileness,ความคุ้มค่า,N
meritleness,ความคู่ควร,N
trustworthiness,ความคู่ควรแก่การไว้วางใจ,N
comeliness,ความงดงาม,N
elegance,ความงดงาม,N
graciousness,ความงดงาม,N
splendor,ความงดงาม,N
splendour,ความงดงาม,N
esthetic,ความงาม,N
ease,ความง่ายดายในการทำสิ่งต่างๆ,N
perplexity,ความงุนงง,N
wilfulness,ความจงใจ,N
willfulness,ความจงใจ,N
allegiance,ความจงรักภักดี,N
constancy,ความจงรักภักดี,N
fealty,ความจงรักภักดี,N
fidelity,ความจงรักภักดี,N
poverty,ความจน,N
fact,ความจริง,N
gospel truth,ความจริง,N
sooth,ความจริง,N
truth,ความจริง,N
truths,ความจริง,N
honesty,ความจริงใจ,N
sincerity,ความจริงใจ,N
Tao,ความจริงอันเป็นที่สุดของสิ่งที่มีอยู่,N
memory,ความจำ,N
mind,ความจำ,N
neediness,ความจำเป็น,N
exigence,ความจำเป็นเร่งด่วน (คำทางการ),N
exigency,ความจำเป็นเร่งด่วน (คำทางการ),N
call of nature,ความจำเป็นที่จะต้องขับถ่าย,N
mawkishness,ความจืดชืด,N
bulk,ความจุ,N
bewilderment,ความฉงนสนเท่ห์,N
brain,ความฉลาด,N
intelligence,ความฉลาด,N
quaintness,ความฉลาด,N
sageness,ความฉลาด,N
sapience,ความฉลาด,N
nous,ความฉลาด (คำไม่เป็นทางการ),N
acuity,ความฉลาดเฉลียว,N
incisiveness,ความฉลาดเฉลียว,N
sagacity,ความฉลาดและความสามารถในการตัดสินใจได้ดี,N
aptitude,ความฉลาดในการเรียนรู้,N
pungency,ความฉุน,N
exasperation,ความฉุนเฉียว,N
heat,ความฉุนเฉียว,N
senility,ความชรา,N
aid,ความช่วยเหลือ,N
assistance,ความช่วยเหลือ,N
backing,ความช่วยเหลือ,N
favor,ความช่วยเหลือ,N
favour,ความช่วยเหลือ,N
hand,ความช่วยเหลือ,N
fondness,ความชอบ,N
liking,ความชอบ,N
love,ความชอบ,N
righteousness,ความชอบธรรม,N
venturousness,ความชอบผจญภัย,N
thing,ความชอบหรือเกลียดอย่างมาก,N
penchant,ความชอบอย่างมาก,N
dalliance,ความชักช้า,N
delay,ความชักช้า,N
abomination,ความชัง,N
clarity,ความชัดเจน,N
clearness,ความชัดเจน,N
distinctness,ความชัดเจน,N
markedness,ความชัดเจน,N
obviousness,ความชัดเจน,N
vividness,ความชัดเจน,N
blatancy,ความชัดแจ้ง,N
visibleness,ความชัดแจ้ง,N
acclivity,ความชัน,N
harm,ความชั่วร้าย,N
maleficence,ความชั่วร้าย,N
malignance,ความชั่วร้าย,N
vice,ความชั่วร้าย,N
viciousness,ความชั่วร้าย,N
villainy,ความชั่วร้าย,N
proficiency,ความช่ำชอง,N
mastery,ความชำนาญ,N
draughtmanship,ความชำนาญในการเขียนแบบ,N
repartee,ความชำนาญในการตอบอย่างฉลาดหลักแหลม,N
speciality,ความชำนาญพิเศษ,N
disrepair,ความชำรุดทรุดโทรม,N
abhorrence,ความชิงชัง,N
damp,ความชื้น,N
dampness,ความชื้น,N
moisture,ความชื้น,N
xenophilia,ความชื่นชอบชาวต่างชาติ,N
notoriety,ความชื่อเสียงในทางที่ไม่ดี,N
humidity,ความชุ่มชื้น,N
convulsion,ความชุลมุนวุ่นวาย,N
doldrums,ความซบเซา,N
stagnation,ความซบเซา,N
dinginess,ความซอมซ่อ,N
complexity,ความซับซ้อน,N
redundancy,ความซ้ำซ้อน,N
monotony,ความซ้ำซาก,N
platitude,ความซ้ำซาก,N
washiness,ความซีด,N
pallor,ความซีดขาว,N
unsophisticatedness,ความซื่อ,N
naivety,ความซื่อตรง,N
probity,ความซื่อตรง,N
faithfulness,ความซื่อสัตย์,N
honesty,ความซื่อสัตย์,N
integrity,ความซื่อสัตย์,N
loyalty,ความซื่อสัตย์,N
openness,ความซื่อสัตย์,N
truthfulness,ความซื่อสัตย์,N
upstandingness,ความซื่อสัตย์,N
clumsiness,ความซุ่มซ่าม,N
fumble,ความซุ่มซ่าม,N
inferiority,ความด้อย,N
second-rateness,ความด้อยคุณภาพ,N
underdevelopment,ความด้อยพัฒนา,N
loudness,ความดัง (เสียง),N
crescendo,ความดังที่ค่อยๆ เพิ่มระดับขึ้น,N
high blood pressure,ความดันโลหิตสูง,N
hypertension,ความดันโลหิตสูง,N
blackness,ความดำมืด,N
niceness,ความดี,N
elegance,ความดีเลิศ,N
perfection,ความดีเลิศ,N
good,ความดีงาม,N
goodness,ความดีงาม,N
morality,ความดีงาม,N
interest,ความดึงดูง,N
opposites attract,ความดึงดูดเพศตรงข้าม,N
oomph,ความดึงดูดเพศตรงข้าม (คำสแลง),N
glitz,ความดึงดูดใจ,N
obstinacy,ความดื้อ,N
obduracy,ความดื้อดึง,N
restiveness,ความดื้อรั้น,N
tenacity,ความดื้อรั้น,N
waywardness,ความดื้อรั้น,N
wrongheadedness,ความดื้อรั้น,N
violence,ความดุเดือด (ใช้กับอารมณ์หรือคำพูด),N
fierceness,ความดุร้าย,N
savagery,ความดุร้าย,N
charge,ความดูแล,N
affright,ความตกใจ,N
alarum,ความตกใจ,N
deterioration,ความตกต่ำ,N
downgrade,ความตกต่ำ,N
depression,ความตกต่ำทางเศรษฐกิจ,N
punctuality,ความตรงเวลา,N
candor,ความตรงไปตรงมา,N
candour,ความตรงไปตรงมา,N
outspokenness,ความตรงไปตรงมา,N
parallel,ความตรงกัน,N
converse,ความตรงกันข้าม,N
consciousness,ความตระหนักรู้,N
miserliness,ความตระหนี่,N
parsimony,ความตระหนี่,N
tightness,ความตระหนี่,N
bawdiness,ความตลกแบบลามก,N
comedy,ความตลกขบขัน,N
humour,ความตลกขบขัน,N
humour,ความตลกขบขัน,N
jocosity,ความตลกขบขัน,N
levity,ความตลกคะนอง,N
run,ความต่อเนื่อง,N
unbrokenness,ความต่อเนื่อง,N
continuity,ความต่อเนื่องกัน,N
appetence,ความต้องการ,N
appetency,ความต้องการ,N
call,ความต้องการ,N
demand,ความต้องการ,N
necessity,ความต้องการ,N
need,ความต้องการ,N
pleasure,ความต้องการ,N
purpose,ความต้องการ,N
request,ความต้องการ,N
requirement,ความต้องการ,N
requisition,ความต้องการ,N
will,ความต้องการ,N
yen,ความต้องการ,N
warmongering,ความต้องการให้เกิดสงคราม,N
eroticism,ความต้องการทางเพศ,N
lust,ความต้องการทางเพศ,N
wanderlust,ความต้องการที่จะเดินทางไป,N
revenge,ความต้องการที่จะแก้แค้น,N
libido,ความต้องการที่ถูกกระตุ้นจากจิตใต้สำนึก,N
market,ความต้องการสินค้า,N
prurience,ความต้องการสูง,N
aim,ความตั้งใจ,N
animus,ความตั้งใจ,N
ear,ความตั้งใจ,N
effect,ความตั้งใจ,N
intention,ความตั้งใจ,N
mind,ความตั้งใจ,N
will,ความตั้งใจ,N
strength,ความต้านทาน,N
reactance,ความต้านทานกระแสไฟฟ้า,N
deadliness,ความตาย,N
death,ความตาย,N
decease,ความตาย,N
end,ความตาย,N
ending,ความตาย,N
rest,ความตาย,N
tomb,ความตาย,N
exit,ความตาย (คำทางการ),N
sleep,ความตาย (ทางวรรณคดี),N
fatality,ความตายที่มาจากอุบัติเหตุหรือสงคราม,N
lowness,ความต่ำ (สภาพ; ภาวะ; ฐานะ),N
humbleness,ความต่ำต้อย,N
tension,ความตึง,N
strain,ความตึงเครียด,N
stress,ความตึงเครียด,N
uptightness,ความตึงเครียด,N
excitement,ความตื่นเต้น,N
sensation,ความตื่นเต้น,N
stir,ความตื่นเต้น,N
twitter,ความตื่นเต้น,N
flap,ความตื่นเต้น (แสลง),N
kick,ความตื่นเต้นอย่างมาก (คำสแลง),N
panic,ความตื่นตกใจ,N
alertness,ความตื่นตัว,N
weather eye,ความตื่นตัวต่อการเปลี่ยนแปลงสภาพอากาศ,N
aptitude,ความถนัด,N
ambidexterity,ความถนัดทั้งสองมือ,N
modesty,ความถ่อมตัว,N
permanence,ความถาวร,N
frequency,ความถี่,N
low frequency,ความถี่วิทยุ 30-300 กิโลเฮิรตซ์,N
vainness,ความถือตัว,N
ego,ความถือตัวเองเป็นสำคัญ,N
egotism,ความถือตัวเองว่าสำคัญ,N
correctness,ความถูกต้อง,N
equity,ความถูกต้อง,N
exactness,ความถูกต้อง,N
fidelity,ความถูกต้อง,N
right,ความถูกต้อง,N
rightness,ความถูกต้อง,N
exactitude,ความถูกต้องแม่นยำ,N
justice,ความถูกต้องตามกฎหมาย,N
legality,ความถูกต้องตามกฎหมาย,N
durability,ความทนทาน,N
hardness,ความทนทาน,N
wearability,ความทนทานต่อการใช้สอย,N
recollection,ความทรงจำ,N
remembrance,ความทรงจำ,N
reminiscence,ความทรงจำ,N
agony,ความทรมาน,N
torment,ความทรมาน,N
haughtiness,ความทระนง,N
portliness,ความท้วม,N
dismay,ความท้อใจ,N
ambition,ความทะเยอทะยาน,N
aspiration,ความทะเยอทะยาน,N
insolence,ความทะนง,N
self-importance,ความทะนงตัว,N
vainglory,ความทะนงตัว,N
promptitude,ความทันท่วงที,N
cool,ความทันสมัย,N
modernism,ความทันสมัย,N
modernity,ความทันสมัย,N
ill-treatment,ความทารุณต่อคนหรือสัตว์,N
angularity,ความที่เป็นมุม,N
extremity,ความที่สุด,N
opacity,ความทึบ,N
turbidity,ความทึบ,N
turbidness,ความทึบ,N
pain,ความทุกข์,N
teen,ความทุกข์,N
worriment,ความทุกข์ (คำโบราณ),N
unhappiness,ความทุกข์ใจ,N
martyrdom,ความทุกข์ทรมาน,N
hardship,ความทุกข์ยาก,N
miserableness,ความทุกข์ยาก,N
misery,ความทุกข์ยาก,N
trouble,ความทุกข์ยาก,N
strait,ความทุกข์ยากลำบาก,N
mediocrity,ความธรรมดา,N
meekness,ความนอบน้อม,N
pique,ความน้อยใจ,N
awe,ความน่าเกรงขาม,N
ugliness,ความน่าเกลียด,N
monstrousness,ความน่าเกลียดน่ากลัว,N
venerableness,ความน่าเคารพ,N
reliability,ความน่าเชื่อถือ,N
banality,ความน่าเบื่อ,N
stupidity,ความน่าเบื่อ,N
tedium,ความน่าเบื่อ,N
tediousness,ความน่าเบื่อหน่าย,N
tiresomeness,ความน่าเบื่อหน่าย,N
dread,ความน่ากลัว,N
dreadfulness,ความน่ากลัว,N
fearfulness,ความน่ากลัว,N
ugliness,ความน่ากลัว,N
nauseousness,ความน่าขยะแขยง,N
obnoxiousness,ความน่าขยะแขยง,N
odiousness,ความน่าขยะแขยง,N
probability,ความน่าจะเป็นไปได้,N
amenity,ความน่าดึงดูด,N
attractiveness,ความน่าดึงดูด,N
respectability,ความน่านับถือ,N
scrumptiousness,ความน่าปลื้มปิติ,N
pleasantness,ความน่ารัก,N
prettiness,ความน่ารัก,N
nastiness,ความน่ารังเกียจ,N
nausea,ความน่ารังเกียจ,N
noisomeness,ความน่ารังเกียจ,N
offensiveness,ความน่ารังเกียจ,N
repulsiveness,ความน่ารังเกียจ,N
troublesomeness,ความน่ารำคาญ,N
appeal,ความน่าสนใจ,N
liveliness,ความน่าสนใจ,N
ridiculousness,ความน่าหัวเราะ,N
scandalousness,ความน่าอับอาย,N
stillness,ความนิ่ง,N
soft,ความนิ่ม,N
style,ความนิยม,N
craze,ความนิยม (ในช่วงระยะสั้นๆ),N
favorite,ความนิยมชมชอบ,N
favorite,ความนิยมชมชอบ,N
gentleness,ความนุ่มนวล,N
gibbousity,ความนูน,N
gibbousness,ความนูนของเลนส์ / กระจก,N
bug,ความบกพร่อง,N
slip-up,ความบกพร่อง,N
mental deficiency,ความบกพร่องทางจิตใจ,N
pureness,ความบริสุทธิ์,N
purity,ความบริสุทธิ์,N
sincerity,ความบริสุทธิ์,N
virginity,ความบริสุทธิ์,N
virtue,ความบริสุทธิ์,N
innocence,ความบริสุทธิ์ (ทางกฎหมาย),N
ingenuousness,ความบริสุทธิ์ใจ,N
subtlety,ความบอบบาง,N
contingency,ความบังเอิญ,N
entertainment,ความบันเทิง,N
inspiration,ความบันดาลใจ,N
craziness,ความบ้า,N
dumbness,ความบ้าใบ้,N
strife,ความบากบั่น (คำโบราณ),N
frenzy,ความบ้าคลั่ง,N
uproar,ความบ้าคลั่ง,N
discordance,ความบาดหมาง,N
wryness,ความบิดเบี้ยว,N
normality,ความปกติ,N
usualness,ความปกติ,N
wontedness,ความปกติ,N
rapport,ความปรองดองกัน,N
meticulousity,ความประณีต,N
meticulousness,ความประณีต,N
impression,ความประทับใจ,N
impressiveness,ความประทับใจ,N
comportment,ความประพฤติ,N
conduct,ความประพฤติ,N
deviation,ความประพฤติที่เบี่ยงเบน,N
decency,ความประพฤติที่ถูกทำนองคลองธรรม,N
wish,ความประสงค์,N
diffidence,ความประหม่า,N
nervousness,ความประหม่า,N
stage fright,ความประหม่าเมื่ออยู่บนเวที,N
frugality,ความประหยัด,N
retrenchment,ความประหยัด,N
scrimpiness,ความประหยัด,N
thrift,ความประหยัด,N
oddness,ความประหลาด,N
queerness,ความประหลาด,N
amazement,ความประหลาดใจ,N
astonishment,ความประหลาดใจ,N
surprise,ความประหลาดใจ,N
wonderfulness,ความประหลาดใจ,N
wonderment,ความประหลาดใจ,N
pitifulness,ความปรานี,N
craving,ความปรารถนา,N
desire,ความปรารถนา,N
longing,ความปรารถนา,N
lust,ความปรารถนา,N
thirst,ความปรารถนา,N
volition,ความปรารถนา,N
wishfulness,ความปรารถนา,N
belly,ความปรารถนาที่จะมีหรือทำบางสิ่ง,N
itching,ความปรารถนาอย่างแรงกล้า,N
yearning,ความปรารถนาอย่างมาก,N
concupiscence,ความปรารถนาอย่างมาก (โดยเฉพาะทางเพศ),N
serenity,ความปลอดโปร่ง,N
sunshine,ความปลอดโปร่ง,N
safeness,ความปลอดภัย,N
safety,ความปลอดภัย,N
securement,ความปลอดภัย,N
secureness,ความปลอดภัย,N
security,ความปลอดภัย,N
jubilation,ความปลื้มปีติ,N
ache,ความปวดร้าว,N
retardation,ความปัญญาอ่อน,N
ferment,ความปั่นป่วน,N
inhumanity,ความป่าเถื่อน,N
savageness,ความป่าเถื่อน,N
ecstasy,ความปิติยินดี,N
elation,ความปิติยินดี,N
exultation,ความปิติยินดี,N
glee,ความปิติยินดี,N
pleasure,ความปิติยินดี,N
transport,ความปิติยินดี,N
rapture,ความปิติยินดีอย่างยิ่ง,N
tenuity,ความผอมบาง,N
variability,ความผันแปร,N
fluctuation,ความผันผวน,N
failing,ความผิด,N
peccadillo,ความผิดเล็กน้อย,N
sacrilegiousness,ความผิดฐานล่วงเกิน,N
delict,ความผิดที่กระทำต่อผู้อื่น (ทางกฎหมาย),N
boner,ความผิดที่น่าอับอาย,N
anomaly,ความผิดปกติ,N
